-5.745860528	52.73446886
-5.6593	52.7293
-5.657631723	52.67953395
-5.632661306	52.65289884
-5.644314167	52.58298167
-5.621008445	52.60129331
-5.52241278	52.62820574
-5.472551757	52.64181569
-5.427903891	52.68952211
-5.3953	52.7127
-5.366310197	52.74445703
-5.334681002	52.69118681
-5.293843673	52.72094018
-5.316369364	52.63625189
-5.336345697	52.54136431
-5.399604085	52.49974695
-5.484503502	52.47477653
-5.627667223	52.34992445
-5.675943362	52.29498953
-5.7507	52.218
-5.7769	52.1778
-5.8433	52.132
-5.8967	52.0733
-5.862	52.028
-5.8567	51.9913
-5.87	51.9467
-5.9027	51.9333
-5.9273	51.9133
-5.983911832	51.90045695
-6.037182054	51.87215715
-6.113757998	51.89712756
-6.150381276	51.94373901
-6.172022304	51.94207431
-6.25692172	51.94207431
-6.2847	51.92
-6.401228611	51.92332939
-6.4413	51.9073
-6.4553	51.9247
-6.406744219	51.96038595
-6.337022844	51.97715851
-6.170357609	52.14017295
-6.062152471	52.17180215
-6.03551736	52.20842542
-5.998894082	52.26003095
-5.957276721	52.31330117
-5.965600193	52.40485937
-5.889024249	52.44314734
-5.9067	52.468
-5.907335888	52.50141164
-5.8613	52.554
-5.825765861	52.62126964
-5.782483806	52.67453987
-5.745860528	52.73446886
