-4.24331	54.277038
-4.246528	54.272473
-4.241688	54.265665
-4.240779	54.256405
-4.242853	54.249705
-4.245828	54.244655
-4.252376	54.23811
-4.260911	54.230814
-4.26629	54.225241
-4.268633	54.223532
-4.278731	54.215254
-4.286917	54.209152
-4.294762	54.204245
-4.305036	54.199291
-4.316251	54.182186
-4.298254	54.179439
-4.274327	54.172043
-4.257854	54.167358
-4.239836	54.156514
-4.225597	54.147977
-4.211757	54.139193
-4.197809	54.128268
-4.184256	54.124709
-4.172617	54.118973
-4.162194	54.113214
-4.153011	54.107907
-4.147116	54.103493
-4.139616	54.099345
-4.132915	54.094944
-4.128297	54.091696
-4.125297	54.088418
-4.125716	54.080799
-4.12633	54.076982
-4.118397	54.071566
-4.099996	54.070685
-4.085876	54.071407
-4.071697	54.070938
-4.059433	54.068295
-4.04553	54.065202
-4.027659	54.063601
-4.007826	54.063221
-3.994447	54.062492
-3.978252	54.062046
-3.961978	54.059934
-3.952563	54.05747
-3.946392	54.055192
-3.937305	54.051057
-3.933852	54.046355
-3.935	54.001
-3.847	53.929
-3.768	53.871
-3.693	53.773
-3.852	53.720
-4.021573	53.697999
-4.061393	53.692562
-4.089337	53.690294
-4.129291	53.687806
-4.170485	53.690039
-4.212244	53.702954
-4.254187	53.718824
-4.286076	53.733683
-4.309872	53.746905
-4.340932	53.764145
-4.37021	53.767138
-4.4145	53.769227
-4.451636	53.769068
-4.47836	53.76257
-4.526306	53.741942
-4.548382	53.725415
-4.574808	53.714739
-4.597472	53.708302
-4.62328	53.70417
-4.643077	53.700166
-4.667212	53.701415
-4.679828	53.71065
-4.690674	53.723492
-4.694742	53.740055
-4.704446	53.750543
-4.72811	53.759523
-4.746267	53.760892
-4.756134	53.758286
-4.763333	53.74563
-4.767639	53.734824
-4.771216	53.728198
-4.788535	53.71709
-4.815369	53.713488
-4.847203	53.709761
-4.870186	53.708617
-4.892899	53.718183
-4.919958	53.732396
-4.932969	53.746354
-4.943065	53.761572
-4.953043	53.775007
-4.949742	53.785201
-4.93578	53.801009
-4.919635	53.81449
-4.903357	53.826187
-4.889078	53.837833
-4.86981	53.850192
-4.855069	53.855302
-4.834612	53.866026
-4.827883	53.873679
-4.834878	53.884291
-4.842664	53.889986
-4.849536	53.89721
-4.855197	53.905366
-4.856383	53.911519
-4.855857	53.918767
-4.851392	53.924451
-4.845957	53.927143
-4.839102	53.927757
-4.825627	53.928678
-4.821189	53.931044
-4.816781	53.933861
-4.811279	53.939416
-4.810795	53.947417
-4.810801	53.955105
-4.810643	53.964153
-4.821197	53.967879
-4.827784	53.968319
-4.841874	53.963636
-4.852618	53.95553
-4.863166	53.95052
-4.877843	53.948391
-4.89526	53.946544
-4.913709	53.942172
-4.925034	53.939756
-4.947955	53.938838
-4.96305	53.938466
-4.990222	53.937792
-5.010699	53.936566
-5.02813	53.935057
-5.052857	53.934074
-5.070968	53.933612
-5.082674	53.936524
-5.099005	53.944669
-5.113504	53.952502
-5.117739	53.960601
-5.119062	53.970203
-5.117204	53.977747
-5.106306	53.985881
-5.08836	53.997051
-5.07327	54.006004
-5.052206	54.017817
-5.031682	54.027259
-5.021852	54.03127
-5.015526	54.040716
-5.013483	54.046002
-5.014875	54.054057
-5.019723	54.060362
-5.026012	54.063416
-5.031558	54.072913
-5.033315	54.080363
-5.036467	54.090276
-5.040651	54.097665
-5.044125	54.103645
-5.049602	54.112071
-5.05242	54.117353
-5.053974	54.121953
-5.056082	54.125825
-5.056977	54.129729
-5.052491	54.134839
-5.038878	54.139823
-5.018613	54.14533
-4.997051	54.149795
-4.983777	54.151195
-4.96863	54.151927
-4.959577	54.152864
-4.940155	54.15334
-4.923893	54.15552
-4.903105	54.153883
-4.888661	54.156015
-4.889641	54.161344
-4.886928	54.166049
-4.877299	54.176272
-4.868757	54.184684
-4.857559	54.189946
-4.845531	54.192015
-4.823634	54.192174
-4.817333	54.200934
-4.824237	54.206958
-4.831937	54.212725
-4.833965	54.218625
-4.835117	54.223594
-4.833952	54.230283
-4.833515	54.235765
-4.831359	54.23986
-4.827824	54.247556
-4.823395	54.254084
-4.815768	54.261399
-4.808414	54.266805
-4.798234	54.272514
-4.796519	54.285468
-4.806374	54.291642
-4.817743	54.29435
-4.828585	54.296773
-4.833988	54.301404
-4.83716	54.310549
-4.835803	54.320394
-4.834667	54.326071
-4.833654	54.33353
-4.829469	54.339278
-4.823901	54.347141
-4.818209	54.353221
-4.812454	54.358411
-4.805904	54.36689
-4.796647	54.373053
-4.78645	54.380426
-4.779342	54.388322
